Channel Category,Views,Likes,Dislikes,Comments,Publish Date
Comedy,524750,72386,266,1807,2013-08-22
Comedy,1723312,67781,1035,1283,2013-08-14
Comedy,4229540,232625,2011,4518,2013-08-06
Comedy,815827,61899,262,2078,2013-08-04
Comedy,1594027,170990,852,3788,2013-08-02
Entertainment,0,7456,194,235,2013-07-29
Comedy,4438677,186948,1877,4924,2013-07-26
Comedy,740379,81123,303,6774,2013-07-24
Comedy,1210795,243822,880,4097,2013-07-18
Comedy,2459725,239561,1535,5948,2013-07-11
Comedy,5282379,491293,3060,10173,2013-07-03
Comedy,970887,116901,282,7257,2013-06-24
Comedy,1695665,178244,761,3141,2013-06-12
Comedy,1308956,88088,541,3042,2013-05-26
Comedy,2103199,213639,885,3358,2013-05-23
Comedy,488025,43091,256,1077,2013-05-21
People & Blogs,7735801,711405,4329,30752,2013-05-01
Comedy,2991682,324113,1442,7968,2013-04-19
Comedy,995199,116545,380,2922,2013-04-06
Comedy,1911828,216452,668,4547,2013-03-31
Comedy,1082573,119261,466,2513,2013-03-28
Comedy,399923,52578,123,1271,2013-03-08
Comedy,239191,19248,186,301,2013-03-07
Comedy,0,11076,270,524,2013-03-01
Comedy,2881915,328491,1392,8344,2013-02-26
Comedy,4451393,183896,3620,4152,2013-02-15
Comedy,579098,51377,356,1451,2013-02-10
Comedy,6542766,544572,2929,23426,2013-02-01
Comedy,1381969,114219,854,1853,2013-01-30
News & Politics,404304,46641,244,1220,2013-01-27
Entertainment,1593898,195489,1053,11685,2013-01-27
Comedy,827339,57364,708,1678,2013-01-25
Comedy,10812356,646072,7617,22934,2013-01-22
